Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Wikipedia,626690,in my calculation if i got blocked that would only be good for me as it would clear my mind from the obsession to try and change that which seems wrong and mutable&#44 but carries no private benefits for the reformer. is that line of thinking truly alien to you?,9,10,5,1,9,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1QV3X9YMQQ3OQ,A2MWGIVIKOXWYM,AEYHIQUDWJ3KV,-1.5621765878946685
Wikipedia,237220,why doesnt belong there??,9,13,5,9,12,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A2AMGE57IJVSHF,A29B522D0BX6HN,-0.91578871688266106
Wikipedia,2631,i think it is important to note that spirit 03 was the last gunship to be brought down and that it has not been involved in a class a mishap since that date. should we include that?,13,20,17,17,22,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,0.84567938469350401
Wikipedia,452555,hi. how come &lt;url&gt; can still edit?,9,13,13,9,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,-0.33593626028316648
Wikipedia,85579,if it's alright with you&#44 i'm next going to start from 1930 and work back towards where you are&#44 since i'm particularly interested in the lang era. is that okay?,13,17,25,21,22,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3GOI327COFGY5,A00613921OIEGJA322163,1.1539451668263296
Wikipedia,52612,hi&#44 i wanted to ask what do you follow to create redirects on this &lt;url&gt;??,17,17,13,17,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A3IHLWMZNBLUR4,0.56303923124144606
Wikipedia,623860,force vector and displacement vector is a bit wonky and way above my head in mathematical theory but i wonu2019t disagree. can you link the two to another article?,15,15,18,8,17,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,0.38056883419001075
Wikipedia,147918,the flag \&#34visible=yes\&#34 means a comment on the page is made visible&#44 not that the page is visible in search engines. why did you remove flag?,13,13,13,11,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A29B522D0BX6HN,-0.6708592242885818
Wikipedia,510884,hmm it looks like it can't be done manually. is something wrong in my program?,13,19,13,16,13,A1R4VG71V6XECZ,A2ULMYRKQMNNFG,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.11661073108701903
Wikipedia,623864,other than that i think the artical is ready to go. what say you?,19,24,25,7,15,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3E157ZN8XPUKJ,AVHARSCRX7M9E,A1E0EK09CA5OIO,0.48732830861339577
Wikipedia,46615,hi&#44 nice article.  what is meant by \&#34speculative townhouses?\&#34  ones that were built for prospective renters rather than for committed buyers?,21,17,17,21,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,0.82920310943737641
Wikipedia,178024,jenny and silas info should surface within the week&#44 daily mail will have some reception for him and her. &#34india's murder&#34 and &#34fued with lynsey nolan&#34 maybe?,13,17,14,14,16,AISPSIJ54U4SC,AE3D6SE2D8UPQ,AYG3MF094634L,A1E0EK09CA5OIO,AZOAW8JH5HJJK,0.2174119246175949
Wikipedia,627346,one wonders&#44 of course&#44 who &#34elliott of macedon&#34 would have been. probably something analogous to brian of nazareth but in a macedonian phalanx?,13,9,14,13,9,AVV4KDLSDAS9E,ANMGOZ451W9ZN,A1QV3X9YMQQ3OQ,A2LQ33BQ8G259D,A3FGBGZ4RKH712,-0.54224764211679555
Wikipedia,380758,i've just reinstated the perfectly valid redirect to this. i seem to remember there was some issue years ago with a rock group of the same name&#44 but don't you look at these things before you delete?,5,9,5,5,9,A233ONYNWKDIYF,APDWVWS2HMSFD,A3GOI327COFGY5,A29B522D0BX6HN,A3IHLWMZNBLUR4,-1.5561499530924994
Wikipedia,505858,you said that you set your watchlist to auto-refresh. how do you do this?,17,13,13,16,17,A233ONYNWKDIYF,APDWVWS2HMSFD,A3GOI327COFGY5,A29B522D0BX6HN,A3IHLWMZNBLUR4,0.21529966669300599
Wikipedia,237753,i'm wondering why in the &lt;url&gt; article&#44 you keep changing the link &lt;url&gt; to &lt;url&gt; which just redirects to &lt;url&gt;?  why not just leave the link to point to the intended article directy?,5,9,13,11,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3GOI327COFGY5,-0.91145162641066635
Wikipedia,470722,on your citation templates subpage you have the statement \&#34cs1 and cs2 both use &lt;person&gt; as a meta-template and are variants of apa style.\&#34 in the past i have had experienced editors tell me this&#44 but none of them could point to any documentation or contemporaneous discussion to verify this statement. can you point me to any confirmation of this statement?,21,17,21,15,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,0.76624627077650609
Wikipedia,557635,also&#44 in accordance with &lt;url&gt;&#44 i think the turkish army corps should be 3rd corps&#44 4th corps&#44 5th corps&#44 not iii corps&#44 iv corps&#44 v corps. what do you think?,21,13,13,22,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28K8ST8B2XU0N,AI4WWBB2PNCKH,0.63958804533463731
Wikipedia,363579,i read his note&#44 and you should know that as i responded to it and then you responded to me. so where did the doubt come in regarding that matter?,11,9,9,10,9,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A28ZB4ZB13BWAI,A29B522D0BX6HN,AD317NO9623GZ,-0.76998975126254665
Wikipedia,622206,a follow-up question: how far away from the true ridge does the watershed extend&#44 using your looser definition? is it the entire hillside entire you enter a channel?,21,13,19,17,13,A16PRU8T6NZLN5,A233ONYNWKDIYF,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.43525057912012893
Wikipedia,626768,could you take a look at the article now and see whether your concerns (except the reorganization) have been addressed? if not&#44 what is still missing&#44 and what technical terms do you feel need explaining?,21,20,17,17,16,A233ONYNWKDIYF,A6YO9886DY2SC,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,A1Y3Z92RE62NPS,1.039908439379146
Wikipedia,346679,hi there&#44 seems like your warning to &lt;url&gt; didn't work and the ip user has again removed sourced information on the &lt;url&gt; article. is it time to block the ip user?,17,18,13,13,17,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.34285409680627671
Wikipedia,622208,also&#44 is &lt;url&gt; about chemistry&#44 sociology&#44 theology&#44 international law&#44 or what??  '''i''' know the answer to that question&#44 but does the person reading the article know?,4,9,1,5,11,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,-1.3029834194416006
Wikipedia,476462,this is a toughy. do you think it could be integrated with &lt;url&gt;?,17,13,13,13,14,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A29B522D0BX6HN,-0.0075995450264024324
Wikipedia,346672,anon keeps reverting back. what should we do?,13,15,13,17,13,A1R4VG71V6XECZ,A2WKPCZU4U110T,AYG3MF094634L,A26NYABOD7YBW8,A13CO3B2BRXQLZ,-0.010559523135738874
Wikipedia,535512,and&#44 btw&#44 are you from sevilla or its vicinity? how often do you visit spain?,13,13,13,13,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,-0.11884209661620286
Wikipedia,414825,seems to be down again. i assume this is nothing i can resurrect on my own when you have intermittent internet access like this?,13,13,9,9,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPXB863TARAK,AIPK94CUWL45W,-0.52370053157310881
Wikipedia,601738,as does ''&lt;url&gt;''&#44 and ''&lt;url&gt;''&#44 and even ''&lt;url&gt;''. wanna be friends?,13,17,17,17,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2CE0KVP4A8J8K,A3IHLWMZNBLUR4,0.53579187632983438
Wikipedia,196710,ah&#44 i see. although surely aaron lennon was younger when he first played for england?,15,17,15,19,17,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,0.65726721213328232
Wikipedia,106347,in this case the noun has to be capitalised&#44 so \&#34erdene zuu monastery\&#34 would be \&#34erdene zuu monastery\&#34. and why did you move &lt;url&gt;&#44 what other monastery with this name exists?,13,13,13,9,4,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3GOI327COFGY5,A2GODV4YZGD8X9,A29B522D0BX6HN,-0.73604033437896188
Wikipedia,459747,howdy resolute. is &lt;url&gt; for real?,9,9,13,13,1,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AD317NO9623GZ,-1.014384767075412
Wikipedia,76288,you've been asking the ''sensible'' sysops...!?,9,9,15,9,10,A233ONYNWKDIYF,A2MWGIVIKOXWYM,A1E0EK09CA5OIO,A38N58BSMTA0BE,AEYHIQUDWJ3KV,-0.67796462267111335
Wikipedia,626183,no&#44 i'm not aware of that. which two articles?,13,21,17,17,20,A233ONYNWKDIYF,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A204JAK7QRDWVM,A1KC138MX47DXA,0.47253154609704362
Wikipedia,898,\&#34* &lt;url&gt;: 87\/88 quarterfinal (winfall viktory in the second round against former leader of the &lt;url&gt; &lt;url&gt;)\&#34?    is there a misetake?,13,13,13,9,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2AMGE57IJVSHF,A2GODV4YZGD8X9,-0.28911430441809305
Wikipedia,84799,thanks for the heads up&#44 i don't think they will succeed but it's good to know they're planning it. did you let jayjg know as well?,17,17,17,25,25,A3I83CQLOZRO79,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,1.1474349033722671
Wikipedia,298344,where would you like the review? on the article talk page?,13,21,13,17,13,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,0.49759261444061009
Wikipedia,625489,172 has refused to materially defend his take on nor in terms of any criteria in &lt;url&gt; even abrasively deleting a query from a newbie on the subject in his talk page.  is it possible to get some official clarification on the nor policy before this becomes a precedent?,13,15,18,9,4,A2WKPCZU4U110T,AYG3MF094634L,AC25X12LNYY6Y,A2MWGIVIKOXWYM,A3BM05OXSUCJII,-0.17949442326128662
Wikipedia,45814,i can't seem to find the mention. do you know what page?,14,15,13,20,13,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,0.082037958318446416
Wikipedia,159812,as i've only ever tagged one page for speedy deletion before (and that was an obvious cut-and-paste copyvio)&#44 i just want to make sure i tagged it properly.  was db-1 the right tag for &lt;url&gt;?,21,18,17,21,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,0.87558812088449844
Wikipedia,301750,the article already exists - see &lt;url&gt;. :) pretty well hidden&#44 huh?,17,12,14,21,17,AE3D6SE2D8UPQ,A1JMINVUZ2AOZR,A21753FQKCM5DQ,A1BJTTNDDFZ3ZP,A1Y3Z92RE62NPS,0.42229585786576573
Wikipedia,619237,i think it's a great idea to get the co3 community involved with keeping &lt;url&gt; correct and uptodate.  i shan't be there myself this year (clashes with various things) - would you be able to bring it up?,17,17,13,18,18,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,0.74363857695185853
Wikipedia,501425,i don't understand why hong is so reluctant to revert unilateral changes from time-to-time when he did so frequently in the past when i or someone else who supported my edits did it. what exactly is the point in me agreeing to this if someone conveniently comes along and then starts making lots of changes that i don't like but giovanni doesn't mind?,11,9,9,8,12,AYG3MF094634L,A26NYABOD7YBW8,A38WUWONC7EXTO,A872FSFU7WV6W,AEYHIQUDWJ3KV,-1.117231789503816
Wikipedia,471521,have a look at the changes. do you think they will break anything?,13,17,13,17,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1DTQSIIYIZL62,A38N58BSMTA0BE,0.30540674779610233
Wikipedia,500504,wow! how did you find this?,13,19,21,25,13,A233ONYNWKDIYF,A2WKPCZU4U110T,A6YO9886DY2SC,AO5E3LWBYM72K,A1DTQSIIYIZL62,0.63328273072755925
Wikipedia,106162,although a book of mongolian history wouldn't need to specify that this was something that happened in mongolia&#44 wikipedia is not mongolian-centric. clarity is important&#58 what happens if someone finds it via the \&#34random article\&#34 function?,13,17,13,13,13,A233ONYNWKDIYF,ATVZXUW7O31EV,A26YKYQIA3GX8B,A29B522D0BX6HN,AIPK94CUWL45W,-0.066688918203022057
Wikipedia,510955,i downloaded vandalproof&#44 but it says that i'm not on the user list.  how do i get on the user list?,17,13,13,15,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,0.062389715884410411
Wikipedia,39881,this came up for discussion on &lt;url&gt;. what is the last word on it?,21,15,18,16,17,ANGX5PAAYGL9P,ANMGOZ451W9ZN,AZ1RJVNOZFIWV,A1KC138MX47DXA,A1F4D2PZ7NNWTL,0.45620717257857973
Wikipedia,551892,i use that template&#44 because it cannot be missed on a page&#44 because it allows for different reasons for blocking (template:blocked is &#34vandalism&#34&#44 only&#44 and takes 2 edits to change to something else)&#44 and because it gives instructions for requesting unblock. what is the objection to it?,13,4,20,6,13,A2UFD1I8ZO1V4G,A6YO9886DY2SC,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-0.61581771365021121
Wikipedia,98833,i'm disappointed that your first response here was to revert me without discussion&#44 and to assert a consensus that was not apparent.  before you choose to revert me again&#44 can you ''please'' participate in the discussion at wt:rd?,5,9,8,7,15,A1R4VG71V6XECZ,A233ONYNWKDIYF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,-1.1451367780592816
Wikipedia,247231,i did a little copy editing&#44 added commas and such. are you bringing it to dyk?,17,13,13,13,21,AZN83WTGUR1JZ,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,A2AMGE57IJVSHF,0.2639278925990306
Wikipedia,168298,the main article needs a facelift. do you want to make suggestions?,17,20,18,15,17,A2UFD1I8ZO1V4G,A6YO9886DY2SC,AO5E3LWBYM72K,ARYGQ46IMW8AU,A1Y3Z92RE62NPS,0.57857705208843702
Wikipedia,469915,the above username has been indefinitely banned as a phishing account. now why would they want my login details...?,13,13,13,17,13,A1R4VG71V6XECZ,A2WKPCZU4U110T,AYG3MF094634L,A26NYABOD7YBW8,A13CO3B2BRXQLZ,-0.10151928739244778
Wikipedia,239621,i say - are you a sort of picture finder? you couldn't find one of john bowlby could you?,19,17,13,9,17,AW6UIL04MLQ9N,AYG3MF094634L,A2LBBOZZ22O24L,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,0.59816275032059907
Wikipedia,626509,i don't think it is too unreasonable to archive messages you have read by deleting them - they are still available in the page history. is there a policy guideline that they should be archived&#44 and not deleted?,8,20,9,17,13,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A24VFD1THQRMFO,A3R708BQ3N67PY,-0.0075731500593759164
Wikipedia,416511,maybe a misspelling&#44 or just having one of those brain fade days (which i suffer often). did you mean defer or refrain in that opening line in your comment?,9,17,23,13,13,A233ONYNWKDIYF,A34A6MSJTD9A4L,AO5E3LWBYM72K,AQWC8BPA9JB7T,A37ADCYLCSB5O2,-0.024704442168432171
Wikipedia,622641,not that clear to me. what's wrong with this username?,10,13,13,11,13,A2QN0EGBRGJU1M,A2YFPO0N4GIS25,A2GSW5RBAT5LQ5,A1F4D2PZ7NNWTL,ABM77ZQWCHPNX,-0.4678629500512681
Wikipedia,542354,thanks. any idea how i log into this account?,18,17,17,16,16,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2X19WQ6ZDDVY4,AYG3MF094634L,A37ADCYLCSB5O2,0.83044841766680833
Wikipedia,133739,in fact&#44 i think i remember saying something to that effect during the arbcom election campaign.  are you saying something different?,13,17,17,13,9,A22SZHZTF72TRM,AO5E3LWBYM72K,A1434R69YV3Y3I,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,-0.15684657513421801
Wikipedia,133738,so your argument is that as long as you follow the &#34rules&#44&#34 nothing else should matter? that if it's legal it's ok?,9,9,8,13,19,AD8ZUKPJT9E6,A233ONYNWKDIYF,A22SZHZTF72TRM,A13CO3B2BRXQLZ,AEYHIQUDWJ3KV,-0.50308109720201877
Wikipedia,470032,reply: i have just found your edits to the talk page of the above article - not impressive at all? i suggest that you take this to &lt;url&gt; and explain why his edits need to be reverted and not yours?,5,11,16,20,10,A3GEHPUTISVNB4,A2ULMYRKQMNNFG,A38WUWONC7EXTO,A3L8MJ1C4OEDGV,AEYHIQUDWJ3KV,-0.6599356311847252
Wikipedia,232433,it should be deleted. do you want to nominate it or should i?,16,17,11,13,19,AYG3MF094634L,A26NYABOD7YBW8,A38WUWONC7EXTO,A872FSFU7WV6W,AEYHIQUDWJ3KV,0.41376944680499006
Wikipedia,626505,perfect&#44 thank you! can you help with the phonetics of other nordic languages?,17,17,22,18,20,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,AYG3MF094634L,A1F4D2PZ7NNWTL,1.2363415940421203
Wikipedia,479731,moonriddengirl&#44 is there a specific reason to why they want to use the crop? is it because there's attribution on it?,9,13,16,14,11,AISPSIJ54U4SC,A1QV3X9YMQQ3OQ,AC25X12LNYY6Y,AZOAW8JH5HJJK,AEYHIQUDWJ3KV,-0.19909990262113625
Wikipedia,195368,it's probably not notable&#44 but it was already &lt;url&gt; once. perhaps a selective merge to &lt;url&gt; might be an idea?,17,13,15,21,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A3IHLWMZNBLUR4,0.41682518373011257
Wikipedia,607187,shudder?  why?,9,9,13,7,14,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,A1Y3Z92RE62NPS,A2WZQ92N4809N1,-0.99772388450469107
Wikipedia,164285,i aggree... river name then &#34river&#34. do you think that since it's a list of rivers in china we should use the chinese name and the international norm name too?,18,16,14,19,13,A3CA5S8GR8TZ1U,AYG3MF094634L,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,AEWF3138PFWEN,0.71083739799306223
Wikipedia,568972,it's larger now than the sub-stub previously deleted.  can sources be added to verify the achievements?,10,13,21,16,18,A1486XFUE4FA27,A9Y5N2QRY4PNW,AE3D6SE2D8UPQ,A2UBXHCHM2I6IL,A2MR8AA4I9S89Y,0.60957355268617963
Wikipedia,39726,hey&#44 i saw you have re-direcred the 'cheers' article&#44 and i had a look to see how detailed it is&#44 and saw that it well&#44 wasn't very detailed. but yesterday i created the &lt;url&gt; for it and it has a lot more information about it that the current one&#44 and was wondering if it is notable enough to be re-opened with?,17,13,10,15,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A29B522D0BX6HN,AI4WWBB2PNCKH,AIPK94CUWL45W,0.28809863304247169
Wikipedia,99431,noooo! can i ask why you think you've lost the enthusiasm?,13,13,8,6,18,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,-0.1636917223383629
Wikipedia,437668,i was in doubt too&#44 but when dealing with such incomprehensible concoctions i prefer to err on the side of blp caution.  would you like it userfied?,21,25,17,21,16,A34A6MSJTD9A4L,A2X9AEDAHF7O7S,A3LSDGSZQEK7NF,A3E157ZN8XPUKJ,AC25X12LNYY6Y,0.76530092739047906
Wikipedia,179379,i wish i could help you&#44 but i know very little about iranian rock music. have you asked any other iranian members?,17,17,21,19,21,A16PRU8T6NZLN5,ANMGOZ451W9ZN,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,A3454T4PU9GJM0,0.93250998567428456
Wikipedia,346328,seeing you back on wikipedia after a long time. how are you doing&#44 and is everyone you know safe?,25,17,19,23,21,A1J7EVLCZZQSEM,A16PRU8T6NZLN5,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,AEWF3138PFWEN,1.3147636819602495
Wikipedia,438146,the animal has only just been discovered by western science: i've seen no claim of any photograph having been taken.  i have no idea of how to research\/decide open the status of the computer gererated graphic that has been on many press reports: can you?,17,18,13,15,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A14L1L022A4SG7,A3S5L3I8O3Q2G,0.25405772051929587
Wikipedia,620599,another admin has already deleted the article. do you need me to restore it for you?,22,19,21,14,18,ANGX5PAAYGL9P,AO5E3LWBYM72K,A2MWGIVIKOXWYM,A2LQ33BQ8G259D,A872FSFU7WV6W,0.61323750387953979
Wikipedia,621511,p.s. am i allowed to remove any of this abuse from my pages&#44 or will this result in further accussations from  &lt;url&gt; and attempts to get me discipled or banned?,13,9,14,2,9,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AYG3MF094634L,A1TLLJDX8H4JP1,A3KVLFBRO8X2MZ,-1.0037770748496952
Wikipedia,249713,congratulations on your new daughter's arrival!  what's her name?,13,21,19,25,21,A233ONYNWKDIYF,A2ZKDPANCVA690,A22SZHZTF72TRM,AHH34KPTA2LSS,A37ADCYLCSB5O2,1.4208846649332327
Wikipedia,38053,you can sign and date tag your contributions with four tildes. a quick point: you give a range of 2880-3480&#44 assuming 10% error&#44 but i make 490 x 6.3 = 3087&#44 so should not your range be nearer to 2780-3380?,13,23,13,21,18,A233ONYNWKDIYF,AO5E3LWBYM72K,A24VFD1THQRMFO,A3E11SHVDD48Z8,A2WZQ92N4809N1,0.44813947284412903
Wikipedia,251923,you're a troll. why not go somewhere else?,4,6,9,5,1,AW6UIL04MLQ9N,AAZKHFKG1B8VQ,AYG3MF094634L,A1E0EK09CA5OIO,ABM77ZQWCHPNX,-2.2710176745094155
